UsedWells,Cell_Line,Compound,Compound_Category,Dose_Category,Dose,Compound_Usage,Target,Pathway,RowID,ColID,WellID,Markers,PlateID
1.0,A549,Gemcitabine,ribonucleotide reductase inhibitor,1.0,5.0,positive_ctrl_cpd,,,1.0,2.0,1-2,CellPainting,2021018020.0
1.0,A549,PD184352 (CI-1040),MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,1.0,5.0,1-5,CellPainting,2021018020.0
1.0,A549,Alisertib (MLN8237),Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,1.0,6.0,1-6,CellPainting,2021018020.0
1.0,A549,Panobinostat (LBH589),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,1.0,7.0,1-7,CellPainting,2021018020.0
1.0,A549,SNS-314 Mesylate,Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,1.0,10.0,1-10,CellPainting,2021018020.0
1.0,A549,Decitabine,DNA methyltransferase inhibitor,2.0,5.0,query_cpd,DNA Methyltransferase,Epigenetics,1.0,20.0,1-20,CellPainting,2021018020.0
1.0,A549,ZM 447439,Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,1.0,21.0,1-21,CellPainting,2021018020.0
1.0,A549,Omeprazole,ATPase inhibitor,2.0,5.0,query_cpd,Autophagy.Proton Pump,Transmembrane Transporters,2.0,8.0,2-8,CellPainting,2021018020.0
1.0,A549,PHA-680632,Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,2.0,18.0,2-18,CellPainting,2021018020.0
1.0,A549,Everolimus (RAD001),mTOR inhibitor,2.0,5.0,query_cpd,mTOR,PI3K/Akt/mTOR,3.0,4.0,3-4,CellPainting,2021018020.0
1.0,A549,ABT-751 (E7010),tubulin polymerization inhibitor,2.0,5.0,query_cpd,Microtubule Associated,Cytoskeletal Signaling,3.0,12.0,3-12,CellPainting,2021018020.0
1.0,A549,WZ4002,EGFR inhibitor,2.0,5.0,query_cpd,EGFR,Protein Tyrosine Kinase,3.0,14.0,3-14,CellPainting,2021018020.0
1.0,A549,ZSTK474,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,3.0,15.0,3-15,CellPainting,2021018020.0
1.0,A549,Belinostat (PXD101),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,3.0,17.0,3-17,CellPainting,2021018020.0
1.0,A549,LAQ824 (Dacinostat),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,3.0,19.0,3-19,CellPainting,2021018020.0
1.0,A549,Dimesna,tubulin polymerization inhibitor,2.0,5.0,query_cpd,Others,Others,3.0,20.0,3-20,CellPainting,2021018020.0
1.0,A549,KU-0063794,mTOR inhibitor,2.0,5.0,query_cpd,mTOR,PI3K/Akt/mTOR,4.0,3.0,4-3,CellPainting,2021018020.0
1.0,A549,Budesonide,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,4.0,13.0,4-13,CellPainting,2021018020.0
1.0,A549,Pimasertib (AS-703026),MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,4.0,22.0,4-22,CellPainting,2021018020.0
1.0,A549,Afatinib (BIBW2992),EGFR inhibitor,2.0,5.0,query_cpd,EGFR.HER2,Protein Tyrosine Kinase,5.0,3.0,5-3,CellPainting,2021018020.0
1.0,A549,Ridaforolimus (Deforolimus. MK-8669),mTOR inhibitor,2.0,5.0,query_cpd,mTOR,PI3K/Akt/mTOR,5.0,5.0,5-5,CellPainting,2021018020.0
1.0,A549,GDC-0941,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,5.0,13.0,5-13,CellPainting,2021018020.0
1.0,A549,SB216763,glycogen synthase kinase inhibitor,2.0,5.0,query_cpd,GSK-3,PI3K/Akt/mTOR,5.0,15.0,5-15,CellPainting,2021018020.0
1.0,A549,CUDC-101,EGFR inhibitor,2.0,5.0,query_cpd,HDAC.HER2.EGFR,Epigenetics,5.0,18.0,5-18,CellPainting,2021018020.0
1.0,A549,Quisinostat (JNJ-26481585),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,5.0,19.0,5-19,CellPainting,2021018020.0
1.0,A549,Vincristine,tubulin polymerization inhibitor,2.0,5.0,query_cpd,Microtubule Associated.Autophagy,Cytoskeletal Signaling,6.0,5.0,6-5,CellPainting,2021018020.0
1.0,A549,Meropenem,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,6.0,6.0,6-6,CellPainting,2021018020.0
1.0,A549,Droxinostat,HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Cytoskeletal Signaling,6.0,12.0,6-12,CellPainting,2021018020.0
1.0,A549,Dexamethasone (DHAP),glucocorticoid receptor agonist,2.0,5.0,query_cpd,Autophagy.IL Receptor,Others,6.0,17.0,6-17,CellPainting,2021018020.0
1.0,A549,Mocetinostat (MGCD0103),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,7.0,4.0,7-4,CellPainting,2021018020.0
1.0,A549,Erlotinib HCl (OSI-744),EGFR inhibitor,2.0,5.0,query_cpd,Autophagy.EGFR,Protein Tyrosine Kinase,7.0,5.0,7-5,CellPainting,2021018020.0
1.0,A549,Barasertib (AZD1152-HQPA),Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,7.0,8.0,7-8,CellPainting,2021018020.0
1.0,A549,Entinostat (MS-275),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,7.0,11.0,7-11,CellPainting,2021018020.0
1.0,A549,SL-327,MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,7.0,13.0,7-13,CellPainting,2021018020.0
1.0,A549,BIIB021,HSP inhibitor,2.0,5.0,query_cpd,HSP (e.g. HSP90),Cytoskeletal Signaling,7.0,14.0,7-14,CellPainting,2021018020.0
1.0,A549,Bendamustine HCl,DNA inhibitor,2.0,5.0,query_cpd,Others,Others,7.0,22.0,7-22,CellPainting,2021018020.0
1.0,A549,Daptomycin,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,8.0,4.0,8-4,CellPainting,2021018020.0
1.0,A549,Pelitinib (EKB-569),EGFR inhibitor,2.0,5.0,query_cpd,EGFR,Protein Tyrosine Kinase,8.0,8.0,8-8,CellPainting,2021018020.0
1.0,A549,TG100-115,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,8.0,21.0,8-21,CellPainting,2021018020.0
1.0,A549,Oligomycin A,ATPase inhibitor,2.0,5.0,query_cpd,ATPase,Transmembrane Transporters,8.0,22.0,8-22,CellPainting,2021018020.0
1.0,A549,Gefitinib (ZD1839),EGFR inhibitor,2.0,5.0,query_cpd,EGFR,Protein Tyrosine Kinase,9.0,5.0,9-5,CellPainting,2021018020.0
1.0,A549,Docetaxel,tubulin polymerization inhibitor,2.0,5.0,query_cpd,Microtubule Associated,Cytoskeletal Signaling,9.0,8.0,9-8,CellPainting,2021018020.0
1.0,A549,Temsirolimus (CCI-779. NSC 683864),mTOR inhibitor,2.0,5.0,query_cpd,mTOR,PI3K/Akt/mTOR,9.0,9.0,9-9,CellPainting,2021018020.0
1.0,A549,Valproic acid sodium salt (Sodium valproate),HDAC inhibitor,2.0,5.0,query_cpd,Autophagy.HDAC.GABA Receptor,Neuronal Signaling,9.0,12.0,9-12,CellPainting,2021018020.0
1.0,A549,PD98059,MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,9.0,14.0,9-14,CellPainting,2021018020.0
1.0,A549,PCI-24781 (Abexinostat),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Cytoskeletal Signaling,9.0,17.0,9-17,CellPainting,2021018020.0
1.0,A549,Fludarabine Phosphate,ribonucleotide reductase inhibitor,2.0,5.0,query_cpd,DNA/RNA Synthesis,DNA Damage,10.0,3.0,10-3,CellPainting,2021018020.0
1.0,A549,Doripenem Hydrate,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,10.0,4.0,10-4,CellPainting,2021018020.0
1.0,A549,WYE-354,mTOR inhibitor,2.0,5.0,query_cpd,mTOR,PI3K/Akt/mTOR,10.0,9.0,10-9,CellPainting,2021018020.0
1.0,A549,PD0325901,MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,11.0,7.0,11-7,CellPainting,2021018020.0
1.0,A549,Paclitaxel,tubulin polymerization inhibitor,2.0,5.0,query_cpd,Microtubule Associated.Autophagy,Cytoskeletal Signaling,11.0,8.0,11-8,CellPainting,2021018020.0
1.0,A549,Trichostatin A (TSA),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,11.0,9.0,11-9,CellPainting,2021018020.0
1.0,A549,Ganetespib (STA-9090),HSP inhibitor,2.0,5.0,query_cpd,HSP (e.g. HSP90),Cytoskeletal Signaling,11.0,10.0,11-10,CellPainting,2021018020.0
1.0,A549,TGX-221,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,11.0,12.0,11-12,CellPainting,2021018020.0
1.0,A549,MLN8054,Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,11.0,19.0,11-19,CellPainting,2021018020.0
1.0,A549,Aurora A Inhibitor I,Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,12.0,16.0,12-16,CellPainting,2021018020.0
1.0,A549,Lansoprazole,ATPase inhibitor,2.0,5.0,query_cpd,Proton Pump,Transmembrane Transporters,12.0,21.0,12-21,CellPainting,2021018020.0
1.0,A549,Lapatinib (GW-572016) Ditosylate,EGFR inhibitor,2.0,5.0,query_cpd,HER2.EGFR,Protein Tyrosine Kinase,13.0,5.0,13-5,CellPainting,2021018020.0
1.0,A549,17-AAG (Tanespimycin),HSP inhibitor,2.0,5.0,query_cpd,HSP (e.g. HSP90),Cytoskeletal Signaling,13.0,6.0,13-6,CellPainting,2021018020.0
1.0,A549,WZ3146,EGFR inhibitor,2.0,5.0,query_cpd,EGFR,Protein Tyrosine Kinase,13.0,12.0,13-12,CellPainting,2021018020.0
1.0,A549,AUY922 (NVP-AUY922),HSP inhibitor,2.0,5.0,query_cpd,HSP (e.g. HSP90),Cytoskeletal Signaling,13.0,13.0,13-13,CellPainting,2021018020.0
1.0,A549,WZ8040,EGFR inhibitor,2.0,5.0,query_cpd,EGFR,Protein Tyrosine Kinase,13.0,14.0,13-14,CellPainting,2021018020.0
1.0,A549,BI 2536,PLK inhibitor,2.0,5.0,query_cpd,PLK,Cell Cycle,13.0,21.0,13-21,CellPainting,2021018020.0
1.0,A549,Canertinib (CI-1033),EGFR inhibitor,2.0,5.0,query_cpd,EGFR.HER2,Protein Tyrosine Kinase,15.0,3.0,15-3,CellPainting,2021018020.0
1.0,A549,17-DMAG (Alvespimycin) HCl,HSP inhibitor,2.0,5.0,query_cpd,HSP (e.g. HSP90),Cytoskeletal Signaling,15.0,6.0,15-6,CellPainting,2021018020.0
1.0,A549,Rapamycin (Sirolimus),mTOR inhibitor,2.0,5.0,query_cpd,Autophagy.mTOR,PI3K/Akt/mTOR,15.0,7.0,15-7,CellPainting,2021018020.0
1.0,A549,Vorinostat (SAHA. MK0683),HDAC inhibitor,2.0,5.0,query_cpd,Autophagy.HDAC,Epigenetics,15.0,9.0,15-9,CellPainting,2021018020.0
1.0,A549,CYC116,Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase.VEGFR,Cell Cycle,15.0,12.0,15-12,CellPainting,2021018020.0
1.0,A549,U0126-EtOH,MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,15.0,19.0,15-19,CellPainting,2021018020.0
1.0,A549,PFI-1 (PF-6405761),bromodomain inhibitor,2.0,5.0,query_cpd,Epigenetic Reader Domain,Epigenetics,15.0,22.0,15-22,CellPainting,2021018020.0
1.0,A549,Ruxolitinib (INCB018424),JAK inhibitor,2.0,5.0,query_cpd,JAK,JAK/STAT,16.0,4.0,16-4,CellPainting,2021018020.0
1.0,A549,AZD6482,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,16.0,18.0,16-18,CellPainting,2021018020.0
1.0,A549,Lidocaine,histamine receptor agonist,2.0,5.0,query_cpd,Histamine Receptor,Neuronal Signaling,16.0,21.0,16-21,CellPainting,2021018020.0
1.0,A549,Gemcitabine,ribonucleotide reductase inhibitor,1.0,5.0,positive_ctrl_cpd,,,16.0,23.0,16-23,CellPainting,2021018020.0
1.0,A549,Gemcitabine,ribonucleotide reductase inhibitor,1.0,5.0,positive_ctrl_cpd,,,1.0,2.0,1-2,CellPainting,2021018021.0
1.0,A549,Busulfan,DNA inhibitor,2.0,5.0,query_cpd,Others,Others,1.0,12.0,1-12,CellPainting,2021018021.0
1.0,A549,Mometasone furoate,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,2.0,8.0,2-8,CellPainting,2021018021.0
1.0,A549,Fenticonazole Nitrate,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,2.0,14.0,2-14,CellPainting,2021018021.0
1.0,A549,Cefoperazone,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,3.0,19.0,3-19,CellPainting,2021018021.0
1.0,A549,Prednisone,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,3.0,21.0,3-21,CellPainting,2021018021.0
1.0,A549,Flubendazole,tubulin polymerization inhibitor,2.0,5.0,query_cpd,Others,Others,4.0,9.0,4-9,CellPainting,2021018021.0
1.0,A549,PCI-34051,HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,4.0,10.0,4-10,CellPainting,2021018021.0
1.0,A549,Oxibendazole,tubulin polymerization inhibitor,2.0,5.0,query_cpd,Others,Others,4.0,11.0,4-11,CellPainting,2021018021.0
1.0,A549,Deflazacort,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,4.0,15.0,4-15,CellPainting,2021018021.0
1.0,A549,Pracinostat (SB939),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Cytoskeletal Signaling,5.0,5.0,5-5,CellPainting,2021018021.0
1.0,A549,Hydrocortisone,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,5.0,12.0,5-12,CellPainting,2021018021.0
1.0,A549,Methylprednisolone,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,5.0,18.0,5-18,CellPainting,2021018021.0
1.0,A549,Fluticasone propionate,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,6.0,8.0,6-8,CellPainting,2021018021.0
1.0,A549,Cephalexin,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,7.0,3.0,7-3,CellPainting,2021018021.0
1.0,A549,Hesperadin,Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,7.0,7.0,7-7,CellPainting,2021018021.0
1.0,A549,PD318088,MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,7.0,13.0,7-13,CellPainting,2021018021.0
1.0,A549,Cefdinir,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,7.0,17.0,7-17,CellPainting,2021018021.0
1.0,A549,CCT129202,Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,9.0,5.0,9-5,CellPainting,2021018021.0
1.0,A549,BIX 02188,MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,9.0,7.0,9-7,CellPainting,2021018021.0
1.0,A549,AZD8055,mTOR inhibitor,2.0,5.0,query_cpd,mTOR,PI3K/Akt/mTOR,9.0,11.0,9-11,CellPainting,2021018021.0
1.0,A549,Desonide,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,9.0,12.0,9-12,CellPainting,2021018021.0
1.0,A549,Triamcinolone,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,10.0,21.0,10-21,CellPainting,2021018021.0
1.0,A549,Aztreonam,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,11.0,3.0,11-3,CellPainting,2021018021.0
1.0,A549,Cytarabine,ribonucleotide reductase inhibitor,2.0,5.0,query_cpd,DNA/RNA Synthesis,DNA Damage,11.0,4.0,11-4,CellPainting,2021018021.0
1.0,A549,BIX 02189,MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,11.0,7.0,11-7,CellPainting,2021018021.0
1.0,A549,TWS119,glycogen synthase kinase inhibitor,2.0,5.0,query_cpd,GSK-3,PI3K/Akt/mTOR,11.0,15.0,11-15,CellPainting,2021018021.0
1.0,A549,SAR245409 (XL765),PI3K inhibitor,2.0,5.0,query_cpd,PI3K.mTOR,PI3K/Akt/mTOR,13.0,5.0,13-5,CellPainting,2021018021.0
1.0,A549,Divalproex Sodium,HDAC inhibitor,2.0,5.0,query_cpd,Autophagy,Ubiquitin,13.0,12.0,13-12,CellPainting,2021018021.0
1.0,A549,Gemcitabine,ribonucleotide reductase inhibitor,2.0,5.0,query_cpd,Autophagy.DNA/RNA Synthesis,DNA Damage,13.0,14.0,13-14,CellPainting,2021018021.0
1.0,A549,Prednisolone,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,13.0,18.0,13-18,CellPainting,2021018021.0
1.0,A549,Butoconazole nitrate,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,14.0,7.0,14-7,CellPainting,2021018021.0
1.0,A549,Hydroxyurea,ribonucleotide reductase inhibitor,2.0,5.0,query_cpd,Others,Others,14.0,15.0,14-15,CellPainting,2021018021.0
1.0,A549,Amorolfine HCl,membrane integrity inhibitor,2.0,5.0,query_cpd,Others,Others,15.0,8.0,15-8,CellPainting,2021018021.0
1.0,A549,Cytidine,ribonucleotide reductase inhibitor,2.0,5.0,query_cpd,Others,Others,16.0,16.0,16-16,CellPainting,2021018021.0
1.0,A549,Metronidazole,DNA inhibitor,2.0,5.0,query_cpd,Others,Others,16.0,17.0,16-17,CellPainting,2021018021.0
1.0,A549,Gemcitabine,ribonucleotide reductase inhibitor,1.0,5.0,positive_ctrl_cpd,,,16.0,23.0,16-23,CellPainting,2021018021.0
1.0,A549,Gemcitabine,ribonucleotide reductase inhibitor,1.0,5.0,positive_ctrl_cpd,,,1.0,2.0,1-2,CellPainting,2021018022.0
1.0,A549,Esomeprazole Sodium,ATPase inhibitor,2.0,5.0,query_cpd,ATPase,Transmembrane Transporters,1.0,21.0,1-21,CellPainting,2021018022.0
1.0,A549,Curcumol,JAK inhibitor,2.0,5.0,query_cpd,Others,Others,2.0,11.0,2-11,CellPainting,2021018022.0
1.0,A549,Tetracaine HCl,membrane integrity inhibitor,2.0,5.0,query_cpd,Calcium Channel,Transmembrane Transporters,2.0,18.0,2-18,CellPainting,2021018022.0
1.0,A549,Clobetasol propionate,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,2.0,20.0,2-20,CellPainting,2021018022.0
1.0,A549,Givinostat (ITF2357),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Cytoskeletal Signaling,3.0,11.0,3-11,CellPainting,2021018022.0
1.0,A549,AST-1306,EGFR inhibitor,2.0,5.0,query_cpd,EGFR,Protein Tyrosine Kinase,3.0,13.0,3-13,CellPainting,2021018022.0
1.0,A549,CAL-101 (Idelalisib. GS-1101),PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,3.0,19.0,3-19,CellPainting,2021018022.0
1.0,A549,Volasertib (BI 6727),PLK inhibitor,2.0,5.0,query_cpd,PLK,Cell Cycle,3.0,21.0,3-21,CellPainting,2021018022.0
1.0,A549,Fenbendazole,tubulin polymerization inhibitor,2.0,5.0,query_cpd,Others,Others,4.0,19.0,4-19,CellPainting,2021018022.0
1.0,A549,AZD8330,MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,5.0,7.0,5-7,CellPainting,2021018022.0
1.0,A549,PIK-294,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,5.0,19.0,5-19,CellPainting,2021018022.0
1.0,A549,Cloxacillin Sodium,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,6.0,16.0,6-16,CellPainting,2021018022.0
1.0,A549,Fluocinolone Acetonide,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,6.0,19.0,6-19,CellPainting,2021018022.0
1.0,A549,Fisetin,Aurora kinase inhibitor,2.0,5.0,query_cpd,Others,Others,7.0,10.0,7-10,CellPainting,2021018022.0
1.0,A549,OSI-420,EGFR inhibitor,2.0,5.0,query_cpd,EGFR,Protein Tyrosine Kinase,7.0,15.0,7-15,CellPainting,2021018022.0
1.0,A549,PP242,mTOR inhibitor,2.0,5.0,query_cpd,mTOR.Autophagy,PI3K/Akt/mTOR,7.0,17.0,7-17,CellPainting,2021018022.0
1.0,A549,Neratinib (HKI-272),EGFR inhibitor,2.0,5.0,query_cpd,HER2.EGFR,Protein Tyrosine Kinase,9.0,7.0,9-7,CellPainting,2021018022.0
1.0,A549,LY2784544,JAK inhibitor,2.0,5.0,query_cpd,JAK,JAK/STAT,9.0,11.0,9-11,CellPainting,2021018022.0
1.0,A549,AZD8931 (Sapitinib),EGFR inhibitor,2.0,5.0,query_cpd,HER2.EGFR,Protein Tyrosine Kinase,9.0,13.0,9-13,CellPainting,2021018022.0
1.0,A549,PIK-293,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,9.0,15.0,9-15,CellPainting,2021018022.0
1.0,A549,CYT387,JAK inhibitor,2.0,5.0,query_cpd,JAK,JAK/STAT,9.0,17.0,9-17,CellPainting,2021018022.0
1.0,A549,Sesamin,NFkB pathway inhibitor,2.0,5.0,query_cpd,Others,Others,10.0,7.0,10-7,CellPainting,2021018022.0
1.0,A549,Ciclopirox,membrane integrity inhibitor,2.0,5.0,query_cpd,Others,Others,10.0,8.0,10-8,CellPainting,2021018022.0
1.0,A549,Miconazole,bacterial cell wall synthesis inhibitor,2.0,5.0,query_cpd,Others,Others,10.0,10.0,10-10,CellPainting,2021018022.0
1.0,A549,GSK461364,PLK inhibitor,2.0,5.0,query_cpd,PLK,Cell Cycle,11.0,13.0,11-13,CellPainting,2021018022.0
1.0,A549,(-)-Parthenolide,NFkB pathway inhibitor,2.0,5.0,query_cpd,E3 Ligase,Ubiquitin,11.0,18.0,11-18,CellPainting,2021018022.0
1.0,A549,Nobiletin,MEK inhibitor,2.0,5.0,query_cpd,Others,Others,13.0,16.0,13-16,CellPainting,2021018022.0
1.0,A549,AR-42,HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,13.0,21.0,13-21,CellPainting,2021018022.0
1.0,A549,AZ 960,JAK inhibitor,2.0,5.0,query_cpd,JAK,JAK/STAT,15.0,15.0,15-15,CellPainting,2021018022.0
1.0,A549,Chrysophanic Acid,EGFR inhibitor,2.0,5.0,query_cpd,mTOR.EGFR,Protein Tyrosine Kinase,16.0,9.0,16-9,CellPainting,2021018022.0
1.0,A549,Cortisone acetate,glucocorticoid receptor agonist,2.0,5.0,query_cpd,Others,Others,16.0,14.0,16-14,CellPainting,2021018022.0
1.0,A549,Gemcitabine,ribonucleotide reductase inhibitor,1.0,5.0,positive_ctrl_cpd,,,16.0,23.0,16-23,CellPainting,2021018022.0
1.0,A549,Gemcitabine,ribonucleotide reductase inhibitor,1.0,5.0,positive_ctrl_cpd,,,1.0,2.0,1-2,CellPainting,2021018023.0
1.0,A549,HER2-Inhibitor-1,EGFR inhibitor,2.0,5.0,query_cpd,HER2.EGFR,Protein Tyrosine Kinase,1.0,4.0,1-4,CellPainting,2021018023.0
1.0,A549,Tubastatin A HCl,HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,1.0,5.0,1-5,CellPainting,2021018023.0
1.0,A549,3-Methyladenine,PI3K inhibitor,2.0,5.0,query_cpd,Autophagy.PI3K,PI3K/Akt/mTOR,1.0,6.0,1-6,CellPainting,2021018023.0
1.0,A549,TAK-285,EGFR inhibitor,2.0,5.0,query_cpd,EGFR.HER2,Protein Tyrosine Kinase,1.0,10.0,1-10,CellPainting,2021018023.0
1.0,A549,AS-604850,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,1.0,13.0,1-13,CellPainting,2021018023.0
1.0,A549,Torin 2,mTOR inhibitor,2.0,5.0,query_cpd,ATM/ATR.mTOR,PI3K/Akt/mTOR,1.0,16.0,1-16,CellPainting,2021018023.0
1.0,A549,AMG-900,Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,1.0,19.0,1-19,CellPainting,2021018023.0
1.0,A549,Varlitinib,EGFR inhibitor,2.0,5.0,query_cpd,EGFR,Protein Tyrosine Kinase,3.0,4.0,3-4,CellPainting,2021018023.0
1.0,A549,A66,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,3.0,7.0,3-7,CellPainting,2021018023.0
1.0,A549,WYE-125132 (WYE-132),mTOR inhibitor,2.0,5.0,query_cpd,mTOR,PI3K/Akt/mTOR,3.0,9.0,3-9,CellPainting,2021018023.0
1.0,A549,AS-252424,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,3.0,11.0,3-11,CellPainting,2021018023.0
1.0,A549,CAY10505,PI3K inhibitor,2.0,5.0,query_cpd,PI3K,PI3K/Akt/mTOR,3.0,13.0,3-13,CellPainting,2021018023.0
1.0,A549,TG101209,JAK inhibitor,2.0,5.0,query_cpd,JAK.FLT3.c-RET,JAK/STAT,3.0,15.0,3-15,CellPainting,2021018023.0
1.0,A549,CI994 (Tacedinaline),HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,3.0,16.0,3-16,CellPainting,2021018023.0
1.0,A549,Torin 1,mTOR inhibitor,2.0,5.0,query_cpd,Autophagy.mTOR,PI3K/Akt/mTOR,3.0,18.0,3-18,CellPainting,2021018023.0
1.0,A549,Wortmannin,PI3K inhibitor,2.0,5.0,query_cpd,Autophagy.ATM/ATR.PI3K,PI3K/Akt/mTOR,5.0,4.0,5-4,CellPainting,2021018023.0
1.0,A549,Resminostat,HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Epigenetics,5.0,15.0,5-15,CellPainting,2021018023.0
1.0,A549,CUDC-907,PI3K inhibitor,2.0,5.0,query_cpd,PI3K.HDAC,Cytoskeletal Signaling,7.0,4.0,7-4,CellPainting,2021018023.0
1.0,A549,MK-5108 (VX-689),Aurora kinase inhibitor,2.0,5.0,query_cpd,Aurora Kinase,Cell Cycle,7.0,6.0,7-6,CellPainting,2021018023.0
1.0,A549,M344,HDAC inhibitor,2.0,5.0,query_cpd,HDAC,Cytoskeletal Signaling,7.0,8.0,7-8,CellPainting,2021018023.0
1.0,A549,Trametinib (GSK1120212),MEK inhibitor,2.0,5.0,query_cpd,MEK,MAPK,7.0,11.0,7-11,CellPainting,2021018023.0
1.0,A549,KW-2478,HSP inhibitor,2.0,5.0,query_cpd,HSP (e.g. HSP90),Cytoskeletal Signaling,7.0,13.0,7-13,CellPainting,2021018023.0
1.0,A549,INK 128 (MLN0128),mTOR inhibitor,2.0,5.0,query_cpd,mTOR,PI3K/Akt/mTOR,7.0,14.0,7-14,CellPainting,2021018023.0
1.0,A549,Baricitinib (LY3009104. INCB028050),JAK inhibitor,2.0,5.0,query_cpd,JAK,Epigenetics,7.0,20.0,7-20,CellPainting,2021018023.0
1.0,A549,S-Ruxolitinib (INCB018424),JAK inhibitor,2.0,5.0,query_cpd,JAK,JAK/STAT,8.0,7.0,8-7,CellPainting,2021018023.0
