UsedWells,Cell_Line,Compound,Compound_Category,Dose_Category,Dose,Compound_Usage,Target,Pathway,RowID,ColID,WellID,Markers,PlateID
1.0,786-0,Camptothecin,topoisomerase inhibitor,1.0,5.0,reference_cpd,Topo I,Topoisomerases,9.0,3.0,9-3,CellPainting,2021018045.0
1.0,786-0,Etoposide,topoisomerase inhibitor,1.0,5.0,reference_cpd,Topo II,Topoisomerases,9.0,5.0,9-5,CellPainting,2021018045.0
1.0,786-0,Apicidin,HDAC inhibitor,1.0,5.0,reference_cpd,HDAC3,Epigenetic,9.0,8.0,9-8,CellPainting,2021018045.0
1.0,786-0,Oxamflatin,HDAC inhibitor,1.0,5.0,reference_cpd,HDAC,Epigenetic,9.0,9.0,9-9,CellPainting,2021018045.0
1.0,786-0,Panobinostat,HDAC inhibitor,1.0,5.0,reference_cpd,HDAC,Epigenetic,9.0,10.0,9-10,CellPainting,2021018045.0
1.0,786-0,SAHA,HDAC inhibitor,1.0,5.0,reference_cpd,HDAC,Epigenetic,9.0,11.0,9-11,CellPainting,2021018045.0
1.0,786-0,Trichostatin A,HDAC inhibitor,1.0,5.0,reference_cpd,HDAC,Epigenetic,9.0,12.0,9-12,CellPainting,2021018045.0
1.0,786-0,Aclacinomycin,proteasome inhibitor,1.0,5.0,reference_cpd,Topo I. Topo II. 20S proteaome,Topoisomerases. Protein degradation,9.0,13.0,9-13,CellPainting,2021018045.0
1.0,786-0,Epoxomycin,proteasome inhibitor,1.0,0.008,reference_cpd,20S proteasome,Protein degradation,9.0,15.0,9-15,CellPainting,2021018045.0
1.0,786-0,MG-115,proteasome inhibitor,1.0,5.0,reference_cpd,20S Proteasome. 26S Proteasome,Protein degradation,9.0,16.0,9-16,CellPainting,2021018045.0
1.0,786-0,MG132,proteasome inhibitor,1.0,5.0,reference_cpd,proteasome. calpain,Protein degradation,9.0,17.0,9-17,CellPainting,2021018045.0
1.0,786-0,Camptothecin,topoisomerase inhibitor,2.0,1.0,reference_cpd,Topo I,Topoisomerases,10.0,3.0,10-3,CellPainting,2021018045.0
1.0,786-0,Etoposide,topoisomerase inhibitor,2.0,1.0,reference_cpd,Topo II,Topoisomerases,10.0,5.0,10-5,CellPainting,2021018045.0
1.0,786-0,Apicidin,HDAC inhibitor,2.0,1.0,reference_cpd,HDAC3,Epigenetic,10.0,8.0,10-8,CellPainting,2021018045.0
1.0,786-0,Oxamflatin,HDAC inhibitor,2.0,1.0,reference_cpd,HDAC,Epigenetic,10.0,9.0,10-9,CellPainting,2021018045.0
1.0,786-0,Panobinostat,HDAC inhibitor,2.0,1.0,reference_cpd,HDAC,Epigenetic,10.0,10.0,10-10,CellPainting,2021018045.0
1.0,786-0,SAHA,HDAC inhibitor,2.0,1.0,reference_cpd,HDAC,Epigenetic,10.0,11.0,10-11,CellPainting,2021018045.0
1.0,786-0,Trichostatin A,HDAC inhibitor,2.0,1.0,reference_cpd,HDAC,Epigenetic,10.0,12.0,10-12,CellPainting,2021018045.0
1.0,786-0,Aclacinomycin,proteasome inhibitor,2.0,1.0,reference_cpd,Topo I. Topo II. 20S proteaome,Topoisomerases. Protein degradation,10.0,13.0,10-13,CellPainting,2021018045.0
1.0,786-0,Epoxomycin,proteasome inhibitor,2.0,5.0,reference_cpd,20S proteasome,Protein degradation,10.0,15.0,10-15,CellPainting,2021018045.0
1.0,786-0,MG-115,proteasome inhibitor,2.0,1.0,reference_cpd,20S Proteasome. 26S Proteasome,Protein degradation,10.0,16.0,10-16,CellPainting,2021018045.0
1.0,786-0,MG132,proteasome inhibitor,2.0,1.0,reference_cpd,proteasome. calpain,Protein degradation,10.0,17.0,10-17,CellPainting,2021018045.0
1.0,786-0,Camptothecin,topoisomerase inhibitor,3.0,0.2,reference_cpd,Topo I,Topoisomerases,11.0,3.0,11-3,CellPainting,2021018045.0
1.0,786-0,Etoposide,topoisomerase inhibitor,3.0,0.2,reference_cpd,Topo II,Topoisomerases,11.0,5.0,11-5,CellPainting,2021018045.0
1.0,786-0,Apicidin,HDAC inhibitor,3.0,0.2,reference_cpd,HDAC3,Epigenetic,11.0,8.0,11-8,CellPainting,2021018045.0
1.0,786-0,Oxamflatin,HDAC inhibitor,3.0,0.2,reference_cpd,HDAC,Epigenetic,11.0,9.0,11-9,CellPainting,2021018045.0
1.0,786-0,Panobinostat,HDAC inhibitor,3.0,0.2,reference_cpd,HDAC,Epigenetic,11.0,10.0,11-10,CellPainting,2021018045.0
1.0,786-0,SAHA,HDAC inhibitor,3.0,0.2,reference_cpd,HDAC,Epigenetic,11.0,11.0,11-11,CellPainting,2021018045.0
1.0,786-0,Trichostatin A,HDAC inhibitor,3.0,0.2,reference_cpd,HDAC,Epigenetic,11.0,12.0,11-12,CellPainting,2021018045.0
1.0,786-0,Aclacinomycin,proteasome inhibitor,3.0,0.2,reference_cpd,Topo I. Topo II. 20S proteaome,Topoisomerases. Protein degradation,11.0,13.0,11-13,CellPainting,2021018045.0
1.0,786-0,Epoxomycin,proteasome inhibitor,3.0,1.0,reference_cpd,20S proteasome,Protein degradation,11.0,15.0,11-15,CellPainting,2021018045.0
1.0,786-0,MG-115,proteasome inhibitor,3.0,0.2,reference_cpd,20S Proteasome. 26S Proteasome,Protein degradation,11.0,16.0,11-16,CellPainting,2021018045.0
1.0,786-0,MG132,proteasome inhibitor,3.0,0.2,reference_cpd,proteasome. calpain,Protein degradation,11.0,17.0,11-17,CellPainting,2021018045.0
1.0,786-0,Camptothecin,topoisomerase inhibitor,4.0,0.04,reference_cpd,Topo I,Topoisomerases,12.0,3.0,12-3,CellPainting,2021018045.0
1.0,786-0,Etoposide,topoisomerase inhibitor,4.0,0.04,reference_cpd,Topo II,Topoisomerases,12.0,5.0,12-5,CellPainting,2021018045.0
1.0,786-0,Apicidin,HDAC inhibitor,4.0,0.04,reference_cpd,HDAC3,Epigenetic,12.0,8.0,12-8,CellPainting,2021018045.0
1.0,786-0,Oxamflatin,HDAC inhibitor,4.0,0.04,reference_cpd,HDAC,Epigenetic,12.0,9.0,12-9,CellPainting,2021018045.0
1.0,786-0,Panobinostat,HDAC inhibitor,4.0,0.04,reference_cpd,HDAC,Epigenetic,12.0,10.0,12-10,CellPainting,2021018045.0
1.0,786-0,SAHA,HDAC inhibitor,4.0,0.04,reference_cpd,HDAC,Epigenetic,12.0,11.0,12-11,CellPainting,2021018045.0
1.0,786-0,Trichostatin A,HDAC inhibitor,4.0,0.04,reference_cpd,HDAC,Epigenetic,12.0,12.0,12-12,CellPainting,2021018045.0
1.0,786-0,Aclacinomycin,proteasome inhibitor,4.0,0.04,reference_cpd,Topo I. Topo II. 20S proteaome,Topoisomerases. Protein degradation,12.0,13.0,12-13,CellPainting,2021018045.0
1.0,786-0,Epoxomycin,proteasome inhibitor,4.0,0.2,reference_cpd,20S proteasome,Protein degradation,12.0,15.0,12-15,CellPainting,2021018045.0
1.0,786-0,MG-115,proteasome inhibitor,4.0,0.04,reference_cpd,20S Proteasome. 26S Proteasome,Protein degradation,12.0,16.0,12-16,CellPainting,2021018045.0
1.0,786-0,MG132,proteasome inhibitor,4.0,0.04,reference_cpd,proteasome. calpain,Protein degradation,12.0,17.0,12-17,CellPainting,2021018045.0
1.0,786-0,Camptothecin,topoisomerase inhibitor,5.0,0.008,reference_cpd,Topo I,Topoisomerases,13.0,3.0,13-3,CellPainting,2021018045.0
1.0,786-0,Etoposide,topoisomerase inhibitor,5.0,0.008,reference_cpd,Topo II,Topoisomerases,13.0,5.0,13-5,CellPainting,2021018045.0
1.0,786-0,Apicidin,HDAC inhibitor,5.0,0.008,reference_cpd,HDAC3,Epigenetic,13.0,8.0,13-8,CellPainting,2021018045.0
1.0,786-0,Oxamflatin,HDAC inhibitor,5.0,0.008,reference_cpd,HDAC,Epigenetic,13.0,9.0,13-9,CellPainting,2021018045.0
1.0,786-0,Panobinostat,HDAC inhibitor,5.0,0.008,reference_cpd,HDAC,Epigenetic,13.0,10.0,13-10,CellPainting,2021018045.0
1.0,786-0,SAHA,HDAC inhibitor,5.0,0.008,reference_cpd,HDAC,Epigenetic,13.0,11.0,13-11,CellPainting,2021018045.0
1.0,786-0,Trichostatin A,HDAC inhibitor,5.0,0.008,reference_cpd,HDAC,Epigenetic,13.0,12.0,13-12,CellPainting,2021018045.0
1.0,786-0,Aclacinomycin,proteasome inhibitor,5.0,0.008,reference_cpd,Topo I. Topo II. 20S proteaome,Topoisomerases. Protein degradation,13.0,13.0,13-13,CellPainting,2021018045.0
1.0,786-0,Epoxomycin,proteasome inhibitor,5.0,0.04,reference_cpd,20S proteasome,Protein degradation,13.0,15.0,13-15,CellPainting,2021018045.0
1.0,786-0,MG-115,proteasome inhibitor,5.0,0.008,reference_cpd,20S Proteasome. 26S Proteasome,Protein degradation,13.0,16.0,13-16,CellPainting,2021018045.0
1.0,786-0,MG132,proteasome inhibitor,5.0,0.008,reference_cpd,proteasome. calpain,Protein degradation,13.0,17.0,13-17,CellPainting,2021018045.0
1.0,786-0,Panobinostat (LBH589),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,1.0,7.0,1-7,CellPainting,2021018055.0
1.0,786-0,Vorinostat (SAHA. MK0683),HDAC inhibitor,1.0,10.0,known_query_cpd,Autophagy.HDAC,Epigenetics,1.0,9.0,1-9,CellPainting,2021018055.0
1.0,786-0,Dimesna,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Others,Others,1.0,21.0,1-21,CellPainting,2021018055.0
1.0,786-0,Vincristine sulfate,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Autophagy.Microtubule Associated,Cytoskeletal Signaling,2.0,7.0,2-7,CellPainting,2021018055.0
1.0,786-0,Amorolfine HCl,membrane integrity inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,2.0,18.0,2-18,CellPainting,2021018055.0
1.0,786-0,Amonafide,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,2.0,21.0,2-21,CellPainting,2021018055.0
1.0,786-0,Divalproex Sodium,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,2.0,22.0,2-22,CellPainting,2021018055.0
1.0,786-0,Pirarubicin,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,3.0,6.0,3-6,CellPainting,2021018055.0
1.0,786-0,Entinostat (MS-275),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,3.0,9.0,3-9,CellPainting,2021018055.0
1.0,786-0,Belinostat (PXD101),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,3.0,11.0,3-11,CellPainting,2021018055.0
1.0,786-0,Everolimus (RAD001),mTOR inhibitor,1.0,10.0,known_query_cpd,mTOR,PI3K/Akt/mTOR,3.0,13.0,3-13,CellPainting,2021018055.0
1.0,786-0,Plinabulin (NPI-2358),tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,VDA,Angiogenesis,3.0,17.0,3-17,CellPainting,2021018055.0
1.0,786-0,Mocetinostat (MGCD0103),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,5.0,13.0,5-13,CellPainting,2021018055.0
1.0,786-0,Ganetespib (STA-9090),HSP inhibitor,1.0,10.0,known_query_cpd,HSP (e.g. HSP90),Cytoskeletal Signaling,5.0,15.0,5-15,CellPainting,2021018055.0
1.0,786-0,Ridaforolimus (Deforolimus. MK-8669),mTOR inhibitor,1.0,10.0,known_query_cpd,mTOR,PI3K/Akt/mTOR,7.0,5.0,7-5,CellPainting,2021018055.0
1.0,786-0,Abexinostat (PCI-24781),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Cytoskeletal Signaling,7.0,11.0,7-11,CellPainting,2021018055.0
1.0,786-0,Topotecan HCl,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,8.0,5.0,8-5,CellPainting,2021018055.0
1.0,786-0,Rapamycin (Sirolimus),mTOR inhibitor,1.0,10.0,known_query_cpd,Autophagy.mTOR,PI3K/Akt/mTOR,9.0,7.0,9-7,CellPainting,2021018055.0
1.0,786-0,Quisinostat (JNJ-26481585) 2HCl,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,9.0,11.0,9-11,CellPainting,2021018055.0
1.0,786-0,Doxorubicin (Adriamycin) HCl,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,11.0,21.0,11-21,CellPainting,2021018055.0
1.0,786-0,Docetaxel,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,13.0,13.0,13-13,CellPainting,2021018055.0
1.0,786-0,ABT-751 (E7010),tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,13.0,15.0,13-15,CellPainting,2021018055.0
1.0,786-0,Epirubicin HCl,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,14.0,3.0,14-3,CellPainting,2021018055.0
1.0,786-0,Temsirolimus (CCI-779. NSC 683864),mTOR inhibitor,1.0,10.0,known_query_cpd,mTOR,PI3K/Akt/mTOR,15.0,7.0,15-7,CellPainting,2021018055.0
1.0,786-0,Paclitaxel,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Autophagy.Microtubule Associated,Cytoskeletal Signaling,15.0,13.0,15-13,CellPainting,2021018055.0
1.0,786-0,Valproic acid sodium salt (Sodium valproate),HDAC inhibitor,1.0,10.0,known_query_cpd,GABA Receptor.HDAC.Autophagy,Neuronal Signaling,15.0,15.0,15-15,CellPainting,2021018055.0
1.0,786-0,Pracinostat (SB939),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Cytoskeletal Signaling,15.0,18.0,15-18,CellPainting,2021018055.0
1.0,786-0,Fasudil (HA-1077) HCl,rho associated kinase inhibitor,1.0,10.0,known_query_cpd,Autophagy.ROCK,Cell Cycle,15.0,22.0,15-22,CellPainting,2021018055.0
1.0,786-0,Etoposide,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,16.0,3.0,16-3,CellPainting,2021018055.0
1.0,786-0,Lovastatin,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,1.0,10.0,1-10,CellPainting,2021018056.0
1.0,786-0,Ixazomib (MLN2238),proteasome inhibitor,1.0,10.0,known_query_cpd,Proteasome,Proteases,2.0,4.0,2-4,CellPainting,2021018056.0
1.0,786-0,Buparlisib (BKM120. NVP-BKM120),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,2.0,8.0,2-8,CellPainting,2021018056.0
1.0,786-0,Atorvastatin Calcium,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,3.0,12.0,3-12,CellPainting,2021018056.0
1.0,786-0,Ixazomib Citrate (MLN9708),proteasome inhibitor,1.0,10.0,known_query_cpd,Proteasome,Proteases,4.0,4.0,4-4,CellPainting,2021018056.0
1.0,786-0,Idelalisib (CAL-101. GS-1101),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,4.0,6.0,4-6,CellPainting,2021018056.0
1.0,786-0,Simvastatin,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,5.0,15.0,5-15,CellPainting,2021018056.0
1.0,786-0,Rosuvastatin Calcium,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,7.0,22.0,7-22,CellPainting,2021018056.0
1.0,786-0,Enoxacin,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,9.0,9.0,9-9,CellPainting,2021018056.0
1.0,786-0,Givinostat (ITF2357),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Cytoskeletal Signaling,9.0,22.0,9-22,CellPainting,2021018056.0
1.0,786-0,Fluvastatin Sodium,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,12.0,9.0,12-9,CellPainting,2021018056.0
1.0,786-0,Irinotecan HCl Trihydrate,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,14.0,4.0,14-4,CellPainting,2021018056.0
1.0,786-0,Teniposide,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,15.0,13.0,15-13,CellPainting,2021018056.0
1.0,786-0,Mitoxantrone 2HCl,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,1.0,17.0,1-17,CellPainting,2021018057.0
1.0,786-0,GSK1070916,Aurora kinase inhibitor,1.0,10.0,known_query_cpd,Aurora Kinase,Cell Cycle,3.0,4.0,3-4,CellPainting,2021018057.0
1.0,786-0,(S)-10-Hydroxycamptothecin,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,3.0,9.0,3-9,CellPainting,2021018057.0
1.0,786-0,Ciclopirox ethanolamine,membrane integrity inhibitor,1.0,10.0,known_query_cpd,ATPase,Transmembrane Transporters,3.0,18.0,3-18,CellPainting,2021018057.0
1.0,786-0,Catharanthine,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,AChR,Neuronal Signaling,4.0,20.0,4-20,CellPainting,2021018057.0
1.0,786-0,Sapanisertib (INK 128. MLN0128),mTOR inhibitor,1.0,10.0,known_query_cpd,mTOR,PI3K/Akt/mTOR,5.0,10.0,5-10,CellPainting,2021018057.0
1.0,786-0,Pravastatin sodium,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,5.0,20.0,5-20,CellPainting,2021018057.0
1.0,786-0,Carfilzomib (PR-171),proteasome inhibitor,1.0,10.0,known_query_cpd,Proteasome,Proteases,7.0,12.0,7-12,CellPainting,2021018057.0
1.0,786-0,Chlorhexidine?2HCl,membrane integrity inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,8.0,4.0,8-4,CellPainting,2021018057.0
1.0,786-0,Resminostat,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,8.0,21.0,8-21,CellPainting,2021018057.0
1.0,786-0,Alpelisib (BYL719),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,9.0,10.0,9-10,CellPainting,2021018057.0
1.0,786-0,Tetracaine HCl,membrane integrity inhibitor,1.0,10.0,known_query_cpd,Calcium Channel,Transmembrane Transporters,10.0,11.0,10-11,CellPainting,2021018057.0
1.0,786-0,PF-04929113 (SNX-5422),HSP inhibitor,1.0,10.0,known_query_cpd,HSP (e.g. HSP90),Cytoskeletal Signaling,10.0,19.0,10-19,CellPainting,2021018057.0
1.0,786-0,Fenbendazole,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,13.0,13.0,13-13,CellPainting,2021018057.0
1.0,786-0,Flumequine,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,14.0,16.0,14-16,CellPainting,2021018057.0
1.0,786-0,CUDC-907,PI3K inhibitor,1.0,10.0,known_query_cpd,HDAC.PI3K,Cytoskeletal Signaling,15.0,4.0,15-4,CellPainting,2021018057.0
1.0,786-0,Ciclopirox,membrane integrity inhibitor,1.0,10.0,known_query_cpd,ATPase.Anti-infection,Transmembrane Transporters,16.0,3.0,16-3,CellPainting,2021018057.0
1.0,786-0,Pazufloxacin mesylate,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,16.0,22.0,16-22,CellPainting,2021018057.0
1.0,786-0,Vindoline,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,5.0,4.0,5-4,CellPainting,2021018058.0
1.0,786-0,Guanidine HCl,HSP inhibitor,1.0,10.0,known_query_cpd,Others,Others,7.0,22.0,7-22,CellPainting,2021018058.0
1.0,786-0,Griseofulvin,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,9.0,22.0,9-22,CellPainting,2021018058.0
1.0,786-0,Valproic acid,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,12.0,19.0,12-19,CellPainting,2021018058.0
1.0,786-0,Sodium Phenylbutyrate,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,DNA Damage,14.0,12.0,14-12,CellPainting,2021018058.0
1.0,786-0,Hydroxy Camptothecine,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,14.0,15.0,14-15,CellPainting,2021018058.0
1.0,786-0,Procaine HCl,HMGCR inhibitor,1.0,10.0,known_query_cpd,NMDAR.Sodium Channel.AChR,Transmembrane Transporters,15.0,12.0,15-12,CellPainting,2021018058.0
1.0,786-0,Procaine,HMGCR inhibitor,1.0,10.0,known_query_cpd,Sodium Channel,Transmembrane Transporters,4.0,8.0,4-8,CellPainting,2021018059.0
1.0,786-0,Cinoxacin,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Others,Others,4.0,11.0,4-11,CellPainting,2021018059.0
1.0,786-0,Vinorelbine Tartrate,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,5.0,17.0,5-17,CellPainting,2021018059.0
1.0,786-0,Mevastatin,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,15.0,7.0,15-7,CellPainting,2021018059.0
1.0,786-0,Mebendazole,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,15.0,16.0,15-16,CellPainting,2021018059.0
1.0,786-0,Pixantrone Maleate,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,10.0,13.0,10-13,CellPainting,2021018060.0
1.0,786-0,Octenidine Dihydrochloride,membrane integrity inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,12.0,5.0,12-5,CellPainting,2021018060.0
1.0,786-0,Chlorhexidine,membrane integrity inhibitor,1.0,10.0,known_query_cpd,Bacterial,Infection,16.0,14.0,16-14,CellPainting,2021018060.0
1.0,786-0,Amsacrine hydrochloride,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Others,Others,2.0,5.0,2-5,CellPainting,2021018061.0
1.0,786-0,Oprozomib (ONX 0912),proteasome inhibitor,1.0,10.0,known_query_cpd,Proteasome,Proteases,2.0,16.0,2-16,CellPainting,2021018061.0
1.0,786-0,Suberohydroxamic acid,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,3.0,16.0,3-16,CellPainting,2021018061.0
1.0,786-0,Chlorhexidine diacetate,membrane integrity inhibitor,1.0,10.0,known_query_cpd,Anti-infection,Microbiology,4.0,12.0,4-12,CellPainting,2021018061.0
1.0,786-0,Beta-Lapachone,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Topoisomerase,DNA Damage,6.0,22.0,6-22,CellPainting,2021018061.0
1.0,786-0,Allopregnanolone,membrane integrity inhibitor,1.0,10.0,known_query_cpd,GABA Receptor,Neuronal Signaling,7.0,10.0,7-10,CellPainting,2021018061.0
1.0,786-0,I-BET-762,bromodomain inhibitor,1.0,10.0,known_query_cpd,Epigenetic Reader Domain,Epigenetics,8.0,20.0,8-20,CellPainting,2021018061.0
1.0,786-0,Pravastatin,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,12.0,15.0,12-15,CellPainting,2021018061.0
1.0,786-0,Zotarolimus(ABT-578),mTOR inhibitor,1.0,10.0,known_query_cpd,mTOR,PI3K/Akt/mTOR,14.0,16.0,14-16,CellPainting,2021018061.0
1.0,786-0,Duvelisib (IPI-145. INK1197),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,Angiogenesis,16.0,14.0,16-14,CellPainting,2021018061.0
1.0,786-0,atorvastatin,HMGCR inhibitor,1.0,10.0,known_query_cpd,HMG-CoA Reductase,Metabolism,16.0,15.0,16-15,CellPainting,2021018061.0
1.0,786-0,Combretastatin A4,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,1.0,15.0,1-15,CellPainting,2021018062.0
1.0,786-0,GSK2636771,PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,2.0,5.0,2-5,CellPainting,2021018062.0
1.0,786-0,Tucidinostat (Chidamide),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,2.0,21.0,2-21,CellPainting,2021018062.0
1.0,786-0,4SC-202,HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,3.0,7.0,3-7,CellPainting,2021018062.0
1.0,786-0,AMG319,PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,3.0,17.0,3-17,CellPainting,2021018062.0
1.0,786-0,Y-39983 HCl,rho associated kinase inhibitor,1.0,10.0,known_query_cpd,ROCK,Cell Cycle,3.0,21.0,3-21,CellPainting,2021018062.0
1.0,786-0,OTX015,bromodomain inhibitor,1.0,10.0,known_query_cpd,Epigenetic Reader Domain,Epigenetics,5.0,3.0,5-3,CellPainting,2021018062.0
1.0,786-0,Topotecan,topoisomerase inhibitor,1.0,10.0,known_query_cpd,Others,Others,5.0,14.0,5-14,CellPainting,2021018062.0
1.0,786-0,KD025 (SLx-2119),rho associated kinase inhibitor,1.0,10.0,known_query_cpd,ROCK,Cell Cycle,5.0,21.0,5-21,CellPainting,2021018062.0
1.0,786-0,Docetaxel Trihydrate,tubulin polymerization inhibitor,1.0,10.0,known_query_cpd,Microtubule Associated,Cytoskeletal Signaling,7.0,15.0,7-15,CellPainting,2021018062.0
1.0,786-0,Nemiralisib (GSK2269557),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,7.0,21.0,7-21,CellPainting,2021018062.0
1.0,786-0,Bimiralisib (PQR309),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,9.0,6.0,9-6,CellPainting,2021018062.0
1.0,786-0,umbralisib (TGR-1202),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,10.0,11.0,10-11,CellPainting,2021018062.0
1.0,786-0,Serabelisib (INK-1117.MLN-1117.TAK-117),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,10.0,21.0,10-21,CellPainting,2021018062.0
1.0,786-0,Ripasudil (K-115) hydrochloride dihydrate,rho associated kinase inhibitor,1.0,10.0,known_query_cpd,ROCK,Cell Cycle,12.0,3.0,12-3,CellPainting,2021018062.0
1.0,786-0,Citarinostat (ACY-241),HDAC inhibitor,1.0,10.0,known_query_cpd,HDAC,Epigenetics,12.0,17.0,12-17,CellPainting,2021018062.0
1.0,786-0,Seletalisib (UCB-5857),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,12.0,19.0,12-19,CellPainting,2021018062.0
1.0,786-0,Tenalisib (RP6530),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,13.0,4.0,13-4,CellPainting,2021018062.0
1.0,786-0,leniolisib(CDZ 173),PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,13.0,6.0,13-6,CellPainting,2021018062.0
1.0,786-0,AZD8186,PI3K inhibitor,1.0,10.0,known_query_cpd,PI3K,PI3K/Akt/mTOR,13.0,11.0,13-11,CellPainting,2021018062.0
1.0,786-0,CC-223,mTOR inhibitor,1.0,10.0,known_query_cpd,mTOR,PI3K/Akt/mTOR,13.0,19.0,13-19,CellPainting,2021018062.0
